Year,Last_Name, first_name,Fast-pitch,Slow-pitch
2018,Velasquez, Vince,54.3,45.7
2018,Stratton, Chris,53.9,46.2
2018,Wood, Alex,0.0,99.9
2018,LeBlanc, Wade,33.2,66.7
2018,Cobb, Alex,0.1,99.9
2018,Syndergaard, Noah,21.2,78.8
2018,Tanaka, Masahiro,26.6,73.3
2018,Yarbrough, Ryan,31.799999999999997,68.3
2018,Romano, Sal,1.9,98.10000000000001
2018,Weaver, Luke,62.2,37.7
2018,Richard, Clayton,10.1,89.89999999999999
2018,Kershaw, Clayton,40.7,59.3
2018,Manaea, Sean,0.0,100.00000000000001
2018,Rodriguez, Eduardo,58.9,41.1
2018,Guerra, Junior,39.3,60.7
2018,Ray, Robbie,53.9,46.0
2018,Liriano, Francisco,3.4,96.60000000000001
2018,Gray, Sonny,27.6,72.4
2018,Keller, Brad,44.5,55.5
2018,Richards, Trevor,54.8,45.2
2018,Colon, Bartolo,19.2,80.8
2018,Chen, Wei-Yin,53.0,47.0
2018,Barría, Jaime,26.3,73.7
2018,Strasburg, Stephen,45.4,54.599999999999994
2018,Skaggs, Tyler,45.8,54.2
2018,Fulmer, Michael,26.3,73.60000000000001
2018,Straily, Dan,43.4,56.5
2018,Sánchez, Aníbal,53.2,46.900000000000006
2018,McCullers Jr., Lance,0.9,99.1
2018,Hill, Rich,55.9,44.1
2018,Buehler, Walker,48.5,51.5
2018,Zimmermann, Jordan,43.0,57.00000000000001
2018,Hammel, Jason,12.8,87.19999999999999
2018,Mahle, Tyler,67.7,32.4
2018,Lucchesi, Joey,0.6,99.4
2018,Kennedy, Ian,67.7,32.4
2018,Covey, Dylan,3.2,96.79999999999998
2018,Bumgarner, Madison,69.5,30.5
2018,Eflin, Zach,46.4,53.60000000000001
2018,Gaviglio, Sam,0.0,100.0
2018,Martinez, Carlos,34.7,65.3
2018,Rodón, Carlos,47.3,52.599999999999994
2018,Maeda, Kenta,41.9,58.099999999999994
2018,Chatwood, Tyler,58.3,41.7
2018,Montgomery, Mike,26.2,73.9
2018,Stripling, Ross,42.099999999999994,57.900000000000006
2018,Santiago, Héctor,66.3,33.599999999999994
2018,Bettis, Chad,59.400000000000006,40.5
2018,Lauer, Eric,77.6,22.3
2018,Blach, Ty,0.0,100.00000000000001
2018,Gant, John,16.8,83.2
2018,Rodríguez, Dereck,48.8,51.3
2018,Glasnow, Tyler,70.5,29.5
2018,Bieber, Shane,57.4,42.5
2018,Sanchez, Aaron,30.8,69.2
2018,Moore, Matt,67.7,32.3
2018,Bailey, Homer,40.4,59.60000000000001
2018,Cahill, Trevor,21.7,78.3
2018,DeSclafani, Anthony,31.6,68.39999999999999
2018,Eovaldi, Nathan,72.1,27.9
2018,Mengden, Daniel,46.3,53.8
2018,Hess, David,58.5,41.5
2018,Johnson, Brian,47.6,52.4
2018,Stroman, Marcus,21.2,78.8
2018,Gallardo, Yovani,30.2,69.8
2018,Brault, Steven,61.4,38.699999999999996
2018,Suter, Brent,67.4,32.6
2018,Musgrove, Joe,47.4,52.7
2018,Lugo, Seth,25.0,75.1
2018,Borucki, Ryan,0.0,100.0
2018,Erlin, Robbie,30.2,69.80000000000001
2018,Wright Jr., Mike,39.3,60.7
2018,Senzatela, Antonio,64.1,35.9
2018,Jackson, Edwin,52.5,47.400000000000006
2018,Chavez, Jesse,52.5,47.400000000000006
2018,Germán, Domingo,29.9,70.1
2018,Castro, Miguel,0.1,99.8
2018,Vargas, Jason,12.1,87.8
2018,Pomeranz, Drew,46.5,53.4
2018,Smith, Burch,61.0,39.0
2018,Kuhl, Chad,22.2,77.8
2018,Buchholz, Clay,48.5,51.400000000000006
2018,Wacha, Michael,62.5,37.5
2018,Peña, Félix,8.0,91.89999999999999
2018,Pérez, Martín,16.4,83.6
2018,Lyles, Jordan,34.4,65.7
2018,Smith, Caleb,58.8,41.300000000000004
2018,Velázquez, Hector,22.9,77.10000000000001
2018,Peralta, Freddy,77.7,22.400000000000002
2018,García, Jaime,34.8,65.10000000000001
2018,Hellickson, Jeremy,16.9,83.1
2018,Ramirez, Noé,42.0,58.0
2018,Hardy, Blaine,65.6,34.400000000000006
2018,Andriese, Matt,46.9,53.099999999999994
2018,Fillmyer, Heath,48.4,51.7
2018,Richards, Garrett,31.2,68.8
2018,Hader, Josh,0.0,100.0
2018,Chirinos, Yonny,6.5,93.5
2018,Petit, Yusmeiro,65.6,34.3
2018,Kingham, Nick,48.800000000000004,51.1
2018,Koch, Matt,68.2,31.8
2018,Lorenzen, Michael,37.3,62.699999999999996
2018,Miley, Wade,52.3,47.7
2018,Gsellman, Robert,1.2,98.7
2018,Hicks, Jordan,1.9,98.1
2018,Ottavino, Adam,11.100000000000001,88.89999999999999
2018,Plutko, Adam,59.7,40.3
2018,Farmer, Buck,57.4,42.6
2018,Green, Chad,86.6,13.4
2018,Flynn, Brian,21.9,78.1
2018,Givens, Mychal,75.5,24.5
2018,Ryu, Hyun Jin,56.3,43.7
2018,Gomber, Austin,48.7,51.3
2018,Bradley, Archie,68.9,31.1
2018,Ramírez, Yefry,46.1,53.800000000000004
2018,Biagini, Joe,20.5,79.6
2018,McCarthy, Brandon,32.3,67.6
2018,Jeffress, Jeremy,24.8,75.30000000000001
2018,McHugh, Collin,56.9,43.1
2018,Vázquez, Felipe,65.4,34.6
2018,Anderson, Brett,18.0,82.10000000000001
2018,Familia, Jeurys,15.7,84.19999999999999
2018,Robertson, David,41.6,58.5
2018,Tropeano, Nick,27.7,72.3
2018,Kelly, Joe,49.9,50.1
2018,Hand, Brad,30.2,69.8
2018,Mitchell, Bryan,75.2,24.8
2018,Díaz, Edwin,62.2,37.8
2018,Rodney, Fernando,22.7,77.3
2018,Oh, Seunghwan,81.30000000000001,18.7
2018,Brach, Brad,52.4,47.599999999999994
2018,Cishek, Steve,13.1,86.9
2018,Peacock, Brad,26.5,73.4
2018,Treinen, Blake,27.4,72.6
2018,Steckenrider, Drew,76.4,23.5
2018,Clippard, Tyler,43.0,57.1
2018,Jiménez, Joe,67.2,32.7
2018,Parker, Blake,58.1,41.900000000000006
2018,Iglesias, Raisel,18.1,82.0
2018,Jansen, Kenley,84.0,16.1
2018,Tomlin, Josh,66.9,33.1
2018,Betances, Dellin,47.8,52.2
2018,Allen, Cody,60.3,39.7
2018,Hughes, Jared,8.2,91.9
2018,Rodríguez, Richard,75.1,24.900000000000002
2018,Romo, Sergio,14.5,85.4
2018,Davies, Zach,13.1,86.89999999999999
2018,Trivino, Lou,71.69999999999999,28.299999999999997
2018,Stammen, Craig,20.700000000000003,79.3
2018,Guerrero, Tayron,76.2,23.8
2018,Hildenberger, Trevor,7.2,92.9
2018,Faria, Jake,60.6,39.400000000000006
2018,Hernandez, Elieser,62.1,37.9
2018,Fister, Doug,15.2,84.8
2018,Kimbrel, Craig,64.7,35.300000000000004
2018,Barnes, Matt,54.8,45.2
2018,Davis, Wade,76.1,23.900000000000002
2018,Hembree, Heath,55.2,44.900000000000006
2018,Moronta, Reyes,50.7,49.300000000000004
2018,Hirano, Yoshihisa,53.6,46.3
2018,Pressly, Ryan,41.2,58.8
2018,Skoglund, Eric,31.7,68.2
2018,Colomé, Alex,100.0,0.0
2018,Stanek, Ryne,60.1,39.9
2018,Greene, Shane,29.200000000000003,70.80000000000001
2018,Jennings, Dan,4.8,95.19999999999999
2018,McFarland, T.J.,0.1,100.00000000000001
2018,Ziegler, Brad,0.1,99.89999999999999
2018,Claudio, Alex,0.0,100.0
2018,Sewald, Paul,59.2,40.800000000000004
2018,Anderson, Justin,24.5,75.6
2018,Soria, Joakim,64.9,35.1
2018,Crick, Kyle,57.0,43.0
2018,Tepera, Ryan,65.2,34.699999999999996
2018,Pagán, Emilio,94.2,5.699999999999999
2018,Alvarado, José,11.8,88.2
2018,Bedrosian, Cam,55.5,44.5
2018,Wilson, Justin,90.3,9.7
2018,Oswalt, Corey,43.9,56.099999999999994
2018,Holder, Jonathan,67.6,32.4
2018,Winkler, Dan,81.9,18.2
2018,Alvarez, Jose,40.800000000000004,59.1
2018,Minter, A.J.,96.8,3.1
2018,García, Jarlín,52.3,47.7
2018,Pruitt, Austin,43.9,56.0
2018,Johnson, Jim,9.0,91.0
2018,Shaw, Bryan,84.7,15.3
2018,Biddle, Jesse,47.8,52.2
2018,Diekman, Jake,46.0,54.0
2018,Barraclough, Kyle,59.8,40.3
2018,Yates, Kirby,58.4,41.699999999999996
2018,McCarthy, Kevin,2.5,97.60000000000001
2018,Magill, Matt,59.0,41.0
2018,Shreve, Chasen,53.8,46.2
2018,Garrett, Amir,60.0,40.0
2018,Strahm, Matt,58.0,41.9
2018,De La Rosa, Jorge,55.4,44.599999999999994
2018,Montas, Frankie,17.0,82.9
2018,Knebel, Corey,71.0,29.0
2018,Floro, Dylan,9.7,90.3
2018,Warren, Adam,39.9,60.099999999999994
2018,Dyson, Sam,21.8,78.2
2018,Rondón, Héctor,56.2,43.9
2018,Kintzler, Brandon,3.2,96.8
2018,Boxberger, Brad,66.3,33.8
2018,Hernandez, David,31.7,68.3
2018,Norris, Bud,62.6,37.300000000000004
2018,Robles, Hansel,60.5,39.6
2018,Alexander, Scott,1.9,98.2
2018,Romero, Fernando,31.1,68.89999999999999
2018,Watson, Tony,0.0,100.0
2018,Scott, Tanner,55.3,44.7
2018,López, Pablo,34.1,65.8
2018,Carle, Shane,46.7,53.3
2018,Gearrin, Cory,9.0,91.00000000000001
2018,Rogers, Taylor,1.7,98.30000000000001
2018,Edwards Jr., Carl,75.8,24.2
2018,Cimber, Adam,28.3,71.8
2018,Hunter, Tommy,53.5,46.5
2018,Fedde, Erick,14.0,85.9
2018,Wilson, Alex,13.4,86.7
2018,Williams, Taylor,64.6,35.49999999999999
2018,Báez, Pedro,39.5,60.5
2018,Arano, Víctor,25.2,74.8
2018,Feliz, Michael,67.7,32.4
2018,Leclerc, José,44.3,55.699999999999996
2018,Domínguez, Seranthony,59.8,40.199999999999996
2018,Santana, Edgar,13.0,87.1
2018,Chapman, Aroldis,65.9,34.099999999999994
2018,Rodriguez, Jefry,43.8,56.3
2018,Axford, John,12.6,87.5
2018,Duke, Zach,2.7,97.19999999999999
2018,VerHagen, Drew,4.6,95.39999999999999
2018,Minaya, Juan,61.2,38.800000000000004
2018,Oberg, Scott,48.6,51.4
2018,Mayers, Mike,60.0,39.9
2018,Otero, Dan,12.4,87.7
2018,Castillo, Diego,12.0,88.0
2018,Fry, Jace,46.4,53.6
2018,Reed, Addison,67.6,32.4
2018,Harris, Will,62.4,37.5
2018,Freeman, Sam,38.0,62.0
2018,Miller, Justin,63.1,36.9
2018,López, Jorge,20.8,79.2
2018,Beeks, Jalen,62.3,37.8
2018,Chafin, Andrew,24.0,76.0
2018,Jurado, Ariel,13.8,86.10000000000001
2018,Rusin, Chris,35.0,65.10000000000001
2018,Cole, A.J.,20.9,79.1
2018,Strop, Pedro,44.599999999999994,55.5
2018,Peralta, Wandy,21.6,78.5
2018,Kela, Keone,62.6,37.300000000000004
2018,Bradford, Chasen,28.4,71.5
2018,McGee, Jake,86.4,13.6
2018,Ohtani, Shohei,46.4,53.6
2018,Grace, Matt,0.0,100.0
2018,Butler, Eddie,46.5,53.5
2018,Font, Wilmer,59.1,40.900000000000006
2018,Barnes, Jacob,99.8,0.2
2018,Coleman, Louis,40.2,59.7
2018,Madson, Ryan,44.0,55.9
2018,Brebbia, John,51.5,48.5
2018,Maton, Phil,63.5,36.5
2018,Morgan, Adam,21.8,78.3
2018,Volstad, Chris,4.5,95.6
2018,Ferguson, Caleb,71.4,28.6
2018,Elías, Roenis,32.6,67.4
2018,Vincent, Nick,94.5,5.6
2018,Perdomo, Luis,10.8,89.2
2018,Avilán, Luis,0.4,99.7
2018,Wright, Steven,3.3,96.7
2018,Norris, Daniel,49.2,50.8
2018,Johnson, Pierce,71.6,28.3
2018,Holland, Greg,43.5,56.400000000000006
2018,Smith, Will,46.1,53.900000000000006
2018,Bassitt, Chris,38.7,61.3
2018,Pazos, James,0.0,100.0
2018,Samardzija, Jeff,19.4,80.60000000000001
2018,Neris, Héctor,42.6,57.3
2018,Cueto, Johnny,26.1,73.9
2018,Strickland, Hunter,54.5,45.6
2018,Barnes, Danny,65.1,35.0
2018,Petricka, Jake,0.5,99.5
2018,Suero, Wander,79.7,20.299999999999997
2018,Drake, Oliver,45.7,54.400000000000006
2018,Blevins, Jerry,51.7,48.3
2018,Bibens-Dirkx, Austin,33.9,66.1
2018,Devenski, Chris,41.6,58.400000000000006
2018,Conley, Adam,56.8,43.1
2018,McAllister, Zach,67.2,32.7
2018,Roe, Chaz,7.2,92.8
2018,Hill, Tim,32.3,67.7
2018,Despaigne, Odrisamer,43.2,56.900000000000006
2018,Nicasio, Juan,58.6,41.5
2018,Giles, Ken,58.8,41.199999999999996
2018,Ramírez, Erasmo,34.6,65.4
2018,Hutchison, Drew,53.3,46.8
2018,Ramírez, Neil,33.8,66.3
2018,Woodruff, Brandon,55.4,44.699999999999996
2018,García, Luis,15.4,84.6
2018,Darvish, Yu,50.8,49.199999999999996
2018,Rosario, Randy,44.2,55.800000000000004
2018,Ramos, Edubray,35.5,64.5
2018,Solís, Sammy,0.0,100.0
2018,Kelley, Shawn,52.2,47.8
2018,Wainwright, Adam,31.0,69.1
2018,Reed, Cody,20.9,79.2
2018,Triggs, Andrew,5.0,95.0
2018,Duensing, Brian,32.3,67.6
2018,Hudson, Daniel,52.9,47.1
2018,McGuire, Deck,56.1,43.9
2018,Loup, Aaron,16.3,83.69999999999999
2018,Jackson, Luke,41.9,58.2
2018,Cessa, Luis,41.1,58.9
2018,Martin, Chris,71.6,28.5
2018,Stumpf, Daniel,48.4,51.6
2018,Musgrave, Harrison,24.0,75.8
2018,Herrera, Kelvin,41.8,58.3
2018,Pannone, Thomas,64.2,35.900000000000006
2018,Wood, Hunter,52.8,47.099999999999994
2018,Smith, Joe,33.5,66.5
2018,Buchter, Ryan,82.8,17.3
2018,Stephens, Jackson,43.2,56.8
2018,Yacabonis, Jimmy,0.1,99.9
2018,Albers, Matt,20.2,79.7
2018,Sparkman, Glenn,56.4,43.699999999999996
2018,Maurer, Brandon,38.4,61.6
2018,Salas, Fernando,59.0,41.0
2018,Fulmer, Carson,77.0,23.0
2018,Nix, Jacob,62.5,37.599999999999994
2018,Britton, Zack,1.7,98.30000000000001
2018,Lewicki, Artie,53.4,46.6
2018,Melancon, Mark,68.2,31.799999999999997
2018,Workman, Brandon,63.3,36.7
2018,Hatcher, Chris,55.9,44.2
2018,Goeddel, Erik,49.8,50.10000000000001
2018,Fry, Paul,56.3,43.699999999999996
2018,Reid-Foley, Sean,54.4,45.5
2018,Kittredge, Andrew,39.9,60.1
2018,Tuivailala, Sam,23.3,76.7
2018,Valdez, Framber,23.2,76.8
2018,Castillo, José,55.2,44.800000000000004
2018,Stewart, Kohl,21.8,78.2
2018,Moya, Gabriel,36.5,63.5
2018,Sipp, Tony,52.1,47.9
2018,Graveman, Kendall,16.2,83.89999999999999
2018,Vizcaíno, Arodys,9.3,90.7
2018,Saupold, Warwick,42.3,57.6
2018,Doolittle, Sean,88.8,11.1
2018,Davis, Austin,47.9,52.2
2018,Rondón, Bruce,40.2,59.9
2018,Stock, Robert,51.4,48.6
2018,Mayza, Tim,48.4,51.6
2018,Bummer, Aaron,21.3,78.7
2018,Ríos, Yacksel,20.0,79.89999999999999
2018,Wisler, Matt,28.2,71.8
2018,Brice, Austin,19.8,80.30000000000001
2018,Peralta, Wily,49.3,50.80000000000001
2018,Wittgren, Nick,64.0,36.0
2018,Farrell, Luke,58.3,41.699999999999996
2018,Cedeño, Xavier,68.7,31.2
2018,Guerra, Javy,51.4,48.6
2018,Schultz, Jaime,80.3,19.700000000000003
2018,Ponce de Leon, Daniel,79.2,20.8
2018,Belisle, Matt,46.1,54.0
2018,Adam, Jason,61.1,38.9
2018,Cole, Taylor,39.1,60.9
2018,Fried, Max,55.5,44.5
2018,Burnes, Corbin,58.9,41.2
2018,Cecil, Brett,34.2,65.7
2018,Alcantara, Sandy,33.5,66.5
2018,Bashlor, Tyler,68.8,31.2
2018,Beck, Chris,46.1,54.0
2018,Hughes, Phil,71.7,28.200000000000003
2018,Springs, Jeffrey,62.0,38.0
2018,Rucinski, Drew,66.5,33.5
2018,Miller, Andrew,42.4,57.6
2018,Fields, Josh,72.8,27.2
2018,Lively, Ben,46.2,53.7
2018,Graves, Brett,37.0,63.099999999999994
2018,Osuna, Roberto,70.9,29.199999999999996
2018,Venters, Jonny,3.4,96.6
2018,Araújo, Pedro,41.8,58.1
2018,Tillman, Chris,30.0,70.0
2018,Jones, Nate,0.0,100.0
2018,Rhame, Jacob,66.9,33.099999999999994
2018,Moylan, Peter,0.0,100.00000000000001
2018,Gonsalves, Stephen,59.4,40.599999999999994
2018,Chargois, JT,6.9,93.1
2018,Neverauskas, Dovydas,60.8,39.2
2018,Kennedy, Brett,67.4,32.6
2018,Kolarek, Adam,10.9,89.10000000000001
2018,Nuño, Vidal,17.4,82.60000000000001
2018,Holmes, Clay,33.8,66.1
2018,Casilla, Santiago,23.0,77.0
2018,Shoemaker, Matt,12.4,87.6
2018,Loáisiga, Jonathan,55.8,44.2
2018,Peters, Dillon,52.3,47.7
2018,Bracho, Silvino,55.4,44.6
2018,Méndez, Yohander,44.0,56.0
2018,Morrow, Brandon,87.7,12.3
2018,Swarzak, Anthony,53.1,46.9
2018,Brasier, Ryan,52.3,47.7
2018,Kahnle, Tommy,54.4,45.50000000000001
2018,Toussaint, Touki,23.0,77.1
2018,Busenitz, Alan,60.7,39.400000000000006
2018,Pérez, Oliver,12.6,87.3
2018,Leiter Jr., Mark,35.7,64.3
2018,Makita, Kazuhisa,63.8,36.2
2018,Gilmartin, Sean,28.1,71.9
2018,Montgomery, Jordan,21.2,78.9
2018,Bleier, Richard,27.5,72.5
2018,Olson, Tyler,38.7,61.4
2018,Kontos, George,54.4,45.6
2018,Gómez, Jeanmar,3.8,96.2
2018,May, Trevor,58.5,41.5
2018,Hendriks, Liam,52.1,47.9
2018,Blackburn, Paul,11.1,88.9
2018,Alcántara, Victor,0.2,99.80000000000001
2018,Bowman, Matt,9.3,90.69999999999999
2018,Gonzalez, Merandy,56.3,43.7
2018,Boyer, Blaine,31.3,68.6
2018,Hudson, Dakota,3.0,97.0
2018,Thornburg, Tyler,55.6,44.4
2018,Santana, Ervin,30.1,69.8
2018,Smith, Drew,59.3,40.7
2018,Littell, Zack,47.9,52.1
2018,Carpenter, Ryan,29.6,70.3
2018,Milone, Tommy,58.6,41.5
2018,Tazawa, Junichi,69.3,30.7
2018,Bush, Matt,67.9,32.1
2018,Duffey, Tyler,37.0,63.0
2018,Dull, Ryan,52.9,47.0
2018,Soroka, Mike,28.4,71.60000000000001
2018,Barnette, Tony,53.0,46.900000000000006
2018,Peterson, Tim,59.2,40.8
2018,Black, Ray,64.0,36.0
2018,Lawrence, Casey,22.4,77.6
2018,Reininger, Zac,58.0,42.1
2018,Coulombe, Danny,18.8,81.19999999999999
2018,Leone, Dominic,68.4,31.6
2018,Gossett, Daniel,42.9,57.099999999999994
2018,Finnegan, Brandon,36.6,63.5
2018,Hart, Donnie,0.0,100.0
2018,Santos, Luis,43.2,56.7
2018,Poyner, Bobby,59.9,40.1
2018,Carroll, Cody,66.4,33.6
2018,Cingrani, Tony,79.0,21.0
2018,Collins, Tim,53.1,46.9
2018,Neshek, Pat,0.0,100.0
2018,Meyer, Ben,0.0,100.0
2018,Meisinger, Ryan,47.1,52.9
2018,Garcia, Yimi,55.0,45.0
2018,Ramos, AJ,47.2,52.7
2018,Mejía, Adalberto,45.7,54.3
2018,Altavilla, Dan,52.5,47.5
2018,Webb, Tyler,58.8,41.2
2018,Kelly, Casey,37.4,62.6
2018,James, Josh,59.9,40.1
2018,Cuevas, William,29.3,70.60000000000001
2018,Diaz, Miguel,53.3,46.599999999999994
2018,Sampson, Adrian,0.0,99.9
2018,Dunn, Mike,55.0,45.0
2018,Cloyd, Tyler,50.6,49.4
2018,De Los Santos, Enyel,60.3,39.7
2018,Cordero, Jimmy,49.400000000000006,50.6
2018,O'Day, Darren,36.1,63.900000000000006
2018,Miller, Shelby,70.7,29.3
2018,Paredes, Eduardo,59.0,41.0
2018,Wingenter, Trey,68.6,31.400000000000002
2018,Stewart, Brock,10.3,89.69999999999999
2018,Vieira, Thyago,78.4,21.599999999999998
2018,Curtis, Zac,59.3,40.699999999999996
2018,Brigham, Jeff,61.1,38.9
2018,Cook, Ryan,58.0,41.9
2018,Sims, Lucas,46.5,53.5
2018,Middleton, Keynan,64.6,35.3
2018,Jepsen, Kevin,61.7,38.3
2018,Gohara, Luiz,54.0,46.0
2018,Gott, Trevor,20.6,79.5
2018,Buttrey, Ty,58.0,42.0
2018,Grimm, Justin,48.5,51.5
2018,Pounders, Brooks,48.5,51.5
2018,Mills, Alec,34.6,65.4
2018,Rumbelow, Nick,50.9,49.1
2018,Lockett, Walker,20.3,79.6
2018,Jerez, Williams,61.1,38.900000000000006
2018,Sherfy, Jimmie,45.6,54.4
2018,Thompson, Jake,24.3,75.7
2018,Glover, Koda,3.9,96.10000000000001
2018,Lyons, Tyler,18.4,81.60000000000001
2018,Turnbull, Spencer,20.9,79.2
2018,De Jong, Chase,53.6,46.3
2018,Báez, Sandy,63.3,36.6
2018,Smith, Carson,2.7,97.30000000000001
2018,González, Miguel,38.1,61.9
2018,Law, Derek,51.6,48.5
2018,Kopech, Michael,62.5,37.5
2018,Morris, Akeel,54.4,45.599999999999994
2018,Newberry, Jake,54.8,45.3
2018,Almonte, Yency,62.9,37.1
2018,Ross, Joe,30.4,69.6
2019,Bauer, Trevor,56.2,43.9
2019,Lynn, Lance,70.3,29.7
2019,Strasburg, Stephen,28.6,71.5
2019,Rodriguez, Eduardo,54.900000000000006,45.099999999999994
2019,Cole, Gerrit,51.6,48.4
2019,Minor, Mike,44.6,55.4
2019,Nola, Aaron,35.4,64.60000000000001
2019,Corbin, Patrick,19.4,80.60000000000001
2019,Verlander, Justin,49.9,50.2
2019,Bumgarner, Madison,76.19999999999999,23.7
2019,Bieber, Shane,45.7,54.3
2019,deGrom, Jacob,48.1,51.9
2019,Flaherty, Jack,46.5,53.5
2019,Gonzales, Marco,60.099999999999994,40.0
2019,López, Reynaldo,58.5,41.5
2019,Wheeler, Zack,30.0,70.0
2019,Morton, Charlie,40.2,59.8
2019,Berríos, José,32.5,67.5
2019,Syndergaard, Noah,29.3,70.8
2019,Alcantara, Sandy,30.2,69.8
2019,Greinke, Zack,41.300000000000004,58.60000000000001
2019,Castillo, Luis,29.7,70.2
2019,Ray, Robbie,42.7,57.3
2019,Stroman, Marcus,26.5,73.49999999999999
2019,Lester, Jon,62.5,37.5
2019,Teheran, Julio,41.7,58.400000000000006
2019,Boyd, Matthew,49.9,50.0
2019,Nova, Iván,30.6,69.4
2019,Samardzija, Jeff,52.599999999999994,47.60000000000001
2019,Leake, Mike,40.5,59.49999999999999
2019,Kelly, Merrill,55.5,44.400000000000006
2019,Porcello, Rick,31.4,68.5
2019,Junis, Jakob,33.7,66.5
2019,Roark, Tanner,25.5,74.39999999999999
2019,Miley, Wade,62.8,37.3
2019,Hudson, Dakota,13.0,87.0
2019,Darvish, Yu,63.3,36.599999999999994
2019,Fiers, Mike,32.7,67.19999999999999
2019,Buehler, Walker,66.2,33.8
2019,Giolito, Lucas,55.0,45.0
2019,Gray, Sonny,29.1,70.80000000000001
2019,Mikolas, Miles,27.6,72.4
2019,Odorizzi, Jake,76.3,23.6
2019,Wainwright, Adam,36.0,63.9
2019,Bundy, Dylan,42.4,57.6
2019,Pérez, Martín,48.3,51.7
2019,Scherzer, Max,56.1,43.900000000000006
2019,Gibson, Kyle,18.2,81.9
2019,Thornton, Trent,59.9,39.9
2019,Tanaka, Masahiro,28.900000000000002,71.0
2019,Quintana, José,36.4,63.599999999999994
2019,Bailey, Homer,48.2,51.9
2019,Keller, Brad,41.8,58.199999999999996
2019,Ryu, Hyun Jin,46.7,53.3
2019,Matz, Steven,0.0,99.99999999999999
2019,Happ, J.A.,48.4,51.599999999999994
2019,Hendricks, Kyle,20.5,79.5
2019,Sánchez, Aníbal,53.6,46.5
2019,Means, John,50.8,49.2
2019,Davies, Zach,11.8,88.10000000000001
2019,Fried, Max,53.4,46.5
2019,Paxton, James,79.9,20.099999999999998
2019,Smith, Caleb,53.8,46.3
2019,Anderson, Brett,18.6,81.4
2019,Turnbull, Spencer,44.8,55.1
2019,Musgrove, Joe,46.0,54.1
2019,Lucchesi, Joey,13.6,86.4
2019,Kikuchi, Yusei,49.0,51.0
2019,Márquez, Germán,35.4,64.6
2019,DeSclafani, Anthony,37.2,62.900000000000006
2019,Kershaw, Clayton,43.9,56.1
2019,Eflin, Zach,34.1,65.89999999999999
2019,Soroka, Mike,18.7,81.30000000000001
2019,Cashner, Andrew,45.3,54.7
2019,Lauer, Eric,74.6,25.299999999999997
2019,Vargas, Jason,27.6,72.5
2019,Sale, Chris,35.8,64.19999999999999
2019,Maeda, Kenta,34.2,65.7
2019,Bassitt, Chris,37.2,62.8
2019,Hamels, Cole,54.1,45.9
2019,Lyles, Jordan,50.2,49.7
2019,Gray, Jon,51.3,48.7
2019,Norris, Daniel,45.0,55.0
2019,Williams, Trevor,51.9,48.1
2019,Sanchez, Aaron,36.4,63.6
2019,Anderson, Chase,58.099999999999994,41.900000000000006
2019,Richards, Trevor,54.300000000000004,45.8
2019,Paddack, Chris,61.1,38.9
2019,Sparkman, Glenn,60.7,39.2
2019,Germán, Domingo,34.4,65.6
2019,Senzatela, Antonio,61.9,38.1
2019,Wacha, Michael,65.0,35.0
2019,Arrieta, Jake,1.0,99.10000000000001
2019,Pineda, Michael,54.1,45.900000000000006
2019,Duffy, Danny,44.2,55.7
2019,Mahle, Tyler,64.1,36.0
2019,Smyly, Drew,18.3,81.7
2019,Velasquez, Vince,62.5,37.5
2019,Archer, Chris,39.6,60.4
2019,Clevinger, Mike,51.1,49.0
2019,Yarbrough, Ryan,36.800000000000004,63.2
2019,Sampson, Adrian,0.0,100.0
2019,López, Jorge,31.8,68.30000000000001
2019,Jurado, Ariel,22.9,77.0
2019,Beede, Tyler,56.1,43.9
2019,Brault, Steven,65.2,34.599999999999994
2019,Chirinos, Yonny,1.0,99.1
2019,Woodruff, Brandon,38.3,61.800000000000004
2019,LeBlanc, Wade,35.9,64.10000000000001
2019,Chacín, Jhoulys,12.9,87.19999999999999
2019,Pomeranz, Drew,58.4,41.5
2019,Brooks, Aaron,25.7,74.3
2019,Plesac, Zach,50.6,49.400000000000006
2019,Snell, Blake,48.4,51.7
2019,Foltynewicz, Mike,26.3,73.7
2019,Zimmermann, Jordan,34.4,65.6
2019,Keuchel, Dallas,25.0,74.9
2019,Price, David,44.8,55.2
2019,Beeks, Jalen,49.7,50.3
2019,Ynoa, Gabriel,31.1,69.0
2019,Houser, Adrian,31.3,68.7
2019,Plutko, Adam,77.9,22.1
2019,López, Pablo,42.4,57.5
2019,Strahm, Matt,37.6,62.5
2019,Quantrill, Cal,20.1,79.9
2019,Freeland, Kyle,41.5,58.6
2019,Sabathia, CC,43.3,56.7
2019,Cahill, Trevor,26.5,73.5
2019,Heaney, Andrew,0.0,100.0
2019,Milone, Tommy,43.7,56.2
2019,Rodríguez, Dereck,54.3,45.8
2019,Gausman, Kevin,57.0,43.0
2019,Pivetta, Nick,49.3,50.7
2019,Peralta, Freddy,77.7,22.3
2019,Anderson, Shaun,45.2,54.900000000000006
2019,Lambert, Peter,52.7,47.2
2019,Montgomery, Mike,30.8,69.2
2019,Peña, Félix,4.5,95.5
2019,Canning, Griffin,42.3,57.7
2019,Godley, Zack,16.400000000000002,83.6
2019,Font, Wilmer,47.1,52.8
2019,Clarke, Taylor,45.9,54.2
